profile_id,opportunity_id,company_name,program_name,chat_message,major,city,skills,interest,program_type,work_mode,target_score,predicted_score,score_difference,absolute_difference,rank_by_rubric,rank_by_ml
de-cloud-dammam,22,BlackRock,Client & Product Summer Internship Programme (EMEA) - includes Riyadh,Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,44.67,44.08592548729779,-0.5840745127022089,0.5840745127022089,61,83
de-cloud-dammam,62,General Authority for Statistics (GASTAT),Cooperative Training Program,Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,44.67,46.24577781015799,1.5757778101579873,1.5757778101579873,62,65
de-cloud-dammam,63,Saudi Center for Opinion Polling (SCOP),Cooperative Training Program,Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,44.67,46.24577781015799,1.5757778101579873,1.5757778101579873,63,66
de-cloud-dammam,157,Nahdi Medical Co.,IT Internship / COOP Program (6 months),Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,43.0,44.94570455807241,1.945704558072407,1.945704558072407,64,80
de-cloud-dammam,6,Capital Market Authority (CMA),COOP Program,Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,42.83,46.09468855531344,3.264688555313441,3.264688555313441,65,67
de-cloud-dammam,41,Bank Albilad,Cooperative and Summer Training Program,Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,42.83,49.20640873759669,6.376408737596691,6.376408737596691,66,32
de-cloud-dammam,50,SAB (Saudi Awwal Bank) | Cooperative Training Programme (COOP),SAB Cooperative Training Programme (COOP),Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,42.83,46.67653406827307,3.8465340682730726,3.8465340682730726,67,63
de-cloud-dammam,61,KAUST,Visiting Student Research Program (VSRP) Internship,Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,42.83,46.94205774758482,4.112057747584821,4.112057747584821,68,53
de-cloud-dammam,64,Al Rajhi Takaful,Cooperative Training Program,Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,42.83,49.20640873759669,6.376408737596691,6.376408737596691,69,33
de-cloud-dammam,69,Arab National Bank (ANB),COOP Trainee,Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,42.83,45.27085033714338,2.440850337143381,2.440850337143381,70,73
de-cloud-dammam,70,Tamara,Builders Program,Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,42.83,45.27085033714338,2.440850337143381,2.440850337143381,71,74
de-cloud-dammam,73,The Saudi Investment Bank (SAIB),Cooperative Program,Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,42.83,49.20640873759669,6.376408737596691,6.376408737596691,72,34
de-cloud-dammam,74,Saudi Awwal Bank (SAB),COOP Program,Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,42.83,49.20640873759669,6.376408737596691,6.376408737596691,73,35
de-cloud-dammam,75,Riyad Bank,Internships and Coop Trainings (CSR 2019),Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,42.83,45.27085033714338,2.440850337143381,2.440850337143381,74,75
de-cloud-dammam,84,Al Rajhi Takaful,Coop Training Program,Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,42.83,49.20640873759669,6.376408737596691,6.376408737596691,75,37
de-cloud-dammam,100,Saudi Awwal Bank (SAB),Student Opportunities: Cooperative / Practical Training,Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,42.83,49.20640873759669,6.376408737596691,6.376408737596691,76,38
de-cloud-dammam,19,Amazon Web Services (AWS),IT/Computer Hardware Internship (Intern-to-FTE Pathway),Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,42.5,45.20314461217776,2.703144612177759,2.703144612177759,77,77
de-cloud-dammam,27,"Saudi Standards, Metrology and Quality Organization (SASO)",Cooperative Training (Collaborative Training),Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,42.5,42.58473337869314,0.08473337869313724,0.08473337869313724,78,94
de-cloud-dammam,91,REMAT ADVANCED,Cooperative Training Program,Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,42.5,42.58473337869314,0.08473337869313724,0.08473337869313724,79,95
de-cloud-dammam,112,Emdad By Elm,Network Cooperative Training (Network Intern),Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,42.5,49.13961720110599,6.639617201105992,6.639617201105992,80,40
de-cloud-dammam,129,WalaPlus,Coop & Tamheer Opportunities,Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,42.5,42.58473337869314,0.08473337869313724,0.08473337869313724,81,96
de-cloud-dammam,130,Aon,IT Co-op Trainee 2026,Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,42.5,45.28922047522714,2.7892204752271397,2.7892204752271397,82,70
de-cloud-dammam,131,Hewlett Packard Enterprise (HPE),College Intern (Coop),Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,42.5,45.28922047522714,2.7892204752271397,2.7892204752271397,83,71
de-cloud-dammam,132,Signify,KSA Coop Internship Program,Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,42.5,42.58473337869314,0.08473337869313724,0.08473337869313724,84,97
de-cloud-dammam,134,TrendAI (Trend Micro),CyberGATE Internship Program,Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,42.5,43.62773722450097,1.1277372245009687,1.1277372245009687,85,85
de-cloud-dammam,136,Siemens Healthineers,Healthineers Early Talent Program – IT (Riyadh),Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,42.5,48.15827545884671,5.65827545884671,5.65827545884671,86,50
de-cloud-dammam,149,New Murabba | المربع الجديد,New Murabba Co-op Training Program,Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,42.5,44.94570455807241,2.445704558072407,2.445704558072407,87,79
de-cloud-dammam,151,Motorola Solutions,Deployment Engineer Intern (KSA National - Tamheer Program),Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,42.5,41.42092309337379,-1.079076906626213,1.079076906626213,88,110
de-cloud-dammam,153,Lockheed Martin,Tamheer Space Internship (Riyadh),Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,42.5,37.146034452737545,-5.3539655472624545,5.3539655472624545,89,161
de-cloud-dammam,60,Cisco,Cisco NetVersity (Saudi Arabia),Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,41.0,37.35543061606898,-3.644569383931021,3.644569383931021,90,160
de-cloud-dammam,1,Saudi Aramco,University Internship Program (UIP),Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,40.5,42.55652129470749,2.056521294707487,2.056521294707487,91,98
de-cloud-dammam,45,NEOM | GrOW (Graduates Opportunities in Work),GrOW (Graduates Opportunities in Work),Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,40.5,37.02953435193551,-3.47046564806449,3.47046564806449,92,162
de-cloud-dammam,54,Tawuniya | Tamheer Program (Fresh Graduates),Tamheer Program,Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,40.5,43.09693621786101,2.596936217861007,2.596936217861007,93,89
de-cloud-dammam,172,شركة الخدمات المدارة | Managed Services Company,Intern Cybersecurity Engineer,Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,40.5,39.75180149144366,-0.7481985085563423,0.7481985085563423,94,133
de-cloud-dammam,44,PIF | Graduate Development Program,Graduate Development Program (GDP),Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,39.67,38.33717020205837,-1.3328297979416348,1.3328297979416348,95,150
de-cloud-dammam,21,Google (Saudi Arabia),Google Careers (Saudi location filter),Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,39.0,41.03980209049856,2.0398020904985614,2.0398020904985614,96,115
de-cloud-dammam,8,KPMG Saudi Arabia,COOP & Internship Programs,Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,38.5,39.87409364099336,1.3740936409933582,1.3740936409933582,97,120
de-cloud-dammam,14,Saudi Exports (Saudi Export Development Authority),COOP & Summer Training (FAQ-confirmed),Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,38.5,39.070645803498,0.5706458034980031,0.5706458034980031,98,142
de-cloud-dammam,32,TBC (The Beauty Company),Cooperative Training Program,Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,38.5,38.7931655990786,0.2931655990785984,0.2931655990785984,99,149
de-cloud-dammam,39,Saudi Food & Drug Authority (SFDA),COOP training (First semester 2025-2026 intake),Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,38.5,38.25430105723818,-0.2456989427618197,0.2456989427618197,100,152
de-cloud-dammam,43,National Cybersecurity Authority (NCA) – Academy,Cybersecurity training programs (academy),Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,38.5,39.03872124617169,0.5387212461716899,0.5387212461716899,101,145
de-cloud-dammam,90,NHC,COOP Trainee,Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,38.5,38.25430105723818,-0.2456989427618197,0.2456989427618197,102,155
de-cloud-dammam,9,PwC Middle East,"Deals, COOP and Summer Internship Programme (2026)",Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,38.0,42.55652129470749,4.556521294707487,4.556521294707487,103,99
de-cloud-dammam,16,McKinsey & Company (Maqdira),Maqdira Fellowship Program,Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,38.0,39.87409364099336,1.8740936409933582,1.8740936409933582,104,121
de-cloud-dammam,36,PwC Middle East (Assurance COOP & Summer Internship Programme 2026),"Assurance, COOP and Summer Internship Programme 2026 – Middle East",Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,38.0,42.99989010707583,4.999890107075828,4.999890107075828,105,91
de-cloud-dammam,58,Unifonic,Internship (Unifonic),Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,38.0,39.24122400985853,1.2412240098585272,1.2412240098585272,106,137
de-cloud-dammam,96,flynas,COOP Trainee / Internship Program,Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,38.0,39.87409364099336,1.8740936409933582,1.8740936409933582,107,128
de-cloud-dammam,98,Saudi Motorsport Company (SMC),COOP Trainee (Supply Chain Excellence Associate),Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,38.0,49.580992544927504,11.580992544927504,11.580992544927504,108,31
de-cloud-dammam,109,Elm Company (شركة علم),Coop Training - Computer Science (Jan/Mar/Jun/Aug 2025 Intake),Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,38.0,42.55652129470749,4.556521294707487,4.556521294707487,109,102
de-cloud-dammam,110,Elm Company (شركة علم),Co-Op Training - Information Technology (Jun & Aug 2025 Intake),Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,38.0,42.55652129470749,4.556521294707487,4.556521294707487,110,103
de-cloud-dammam,114,Foodics,Foodics 360 Internship Program,Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,38.0,41.32972299213425,3.3297229921342506,3.3297229921342506,111,112
de-cloud-dammam,115,Salla,برنامج التدريب التعاوني (Coop Training) – Salla,Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,38.0,39.87409364099336,1.8740936409933582,1.8740936409933582,112,129
de-cloud-dammam,125,Tamkeen Technologies,On the Job Training (Internship Program) — Technology field,Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,38.0,41.32972299213425,3.3297229921342506,3.3297229921342506,113,113
de-cloud-dammam,146,NCGR | المركز الوطني لنظم الموارد الحكومية,Coop Training Program,Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,38.0,49.20640873759669,11.20640873759669,11.20640873759669,114,39
de-cloud-dammam,148,Procter & Gamble (P&G),P&G LEADgen Internship Program 2026 (Riyadh),Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,38.0,43.380977886978044,5.3809778869780445,5.3809778869780445,115,86
de-cloud-dammam,42,The Saudi National Bank (SNB),SNB Rowad Program,Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,37.83,38.27643186044901,0.4464318604490103,0.4464318604490103,116,151
de-cloud-dammam,106,Bank AlJazira,Tamheer Program,Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,37.83,41.89366048773735,4.0636604877373514,4.0636604877373514,117,105
de-cloud-dammam,147,nybl,nybl Graduate Programme – Saudi Nationals (AI Bootcamp),Data engineer student in Dammam targeting cloud and big data training with AWS.,DE,Dammam,python; sql,,Training,Hybrid,37.83,40.21861923211121,2.3886192321112105,2.3886192321112105,118,118
